,Runs_scored_batting,balls faced,4s_batting,6s_batting,strikerate,Num_matches_batted,Name,Born,Age,Batting_Style,Bowling_Style,Playing_Role,National_Team,player_img,career_start,career_latest,Overs,Maindens,runs_given_baller,wickets_baller,economy_baller,dot_balls_baller,4s_baller,6s_baller,wides_baller,NB_baller,Num_matches_bowled,catches,stumps,batting_average,Playing_Role_New,Rank,Combined_Rank,Is_Captain
408,32.0,48.0,3.0,0.0,78.69090909090909,11.0,Jofra Archer,"April 01, 1995, Bridgetown, Barbados",28y 125d,Right hand Bat,Right arm Fast,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Jofra_Archer_%283%29.jpg/220px-Jofra_Archer_%283%29.jpg,2019,2023,185.1,12.0,907.0,41.0,4.819,675.0,82.0,17.0,37.0,6.0,20.0,6.0,0.0,2.909090909090909,Bowler,3.0,24.68300477277443,
409,130.0,123.0,11.0,3.0,96.48,12.0,Liam Plunkett,"April 06, 1985, Middlesbrough, Yorkshire",38y 120d,Right hand Bat,Right arm Fast,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Liam_Plunkett_2017_%28cropped%29.jpg/220px-Liam_Plunkett_2017_%28cropped%29.jpg,2005,2019,184.3,2.0,1081.0,38.0,5.8844,526.0,94.0,17.0,52.0,0.0,25.0,26.0,0.0,10.833333333333334,Bowler,4.0,22.867976344232208,
410,11.0,20.0,0.0,1.0,50.712,5.0,Reece Topley,"February 21, 1994, Ipswich, Suffolk",29y 164d,Right hand Bat,Left arm Fast medium,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/3/34/Reece_Topley_%28cropped%29.png,2015,2023,85.7,8.0,448.0,17.0,5.171818181818182,296.0,51.0,7.0,9.0,1.0,11.0,5.0,0.0,2.2,Bowler,5.0,10.277342239409386,
411,20.0,31.0,2.0,0.0,65.0,2.0,Saqib Mahmood,"February 25, 1997, Birmingham, Warwickshire",26y 160d,Right hand Bat,Right arm Fast medium,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/2_20_Saqib_Mahmood.jpg/220px-2_20_Saqib_Mahmood.jpg,2019,2023,69.5,5.0,320.0,14.0,4.4575,256.0,38.0,3.0,7.0,1.0,8.0,1.0,0.0,10.0,Bowler,6.0,8.489736399326977,
412,77.0,97.0,7.0,0.0,85.03833333333334,6.0,Brydon Carse,"July 31, 1995, Port Elizabeth, Cape Province",28y 4d,Right hand Bat,Right arm Fast,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/1_24_Brydon_Carse.jpg/220px-1_24_Brydon_Carse.jpg,2021,2022,67.4,0.0,382.0,12.0,5.882222222222222,206.0,32.0,7.0,10.0,2.0,9.0,1.0,0.0,12.833333333333334,Bowler,7.0,7.268001511144692,
413,14.0,17.0,2.0,0.0,62.1425,4.0,Olly Stone,"October 09, 1993, Norwich, Norfolk",29y 299d,Right hand Bat,Right arm Fast,Bowler,England,,2018,2023,53.0,2.0,317.0,8.0,6.078571428571428,166.0,29.0,8.0,9.0,0.0,7.0,0.0,0.0,3.5,Bowler,8.0,4.865804935370153,
414,7.0,8.0,1.0,0.0,87.5,1.0,Matt Parkinson,"October 24, 1996, Bolton, Lancashire",26y 284d,Right hand Bat,Legbreak,Bowler,England,,2019,2022,32.4,0.0,188.0,5.0,5.6375,93.0,12.0,6.0,2.0,0.0,4.0,1.0,0.0,7.0,Bowler,9.0,3.070953436807095,
415,15.0,23.0,0.0,0.0,59.25666666666666,3.0,Chris Jordan,"October 04, 1988, Barbados",34y 304d,Right hand Bat,Right arm Fast medium,Bowler,England,,2013,2023,21.0,0.0,139.0,2.0,6.583333333333333,54.0,11.0,4.0,6.0,0.0,3.0,19.0,0.0,5.0,Bowler,10.0,1.2607594936708861,
416,,,,,,,David Payne,"February 15, 1991, Poole, Dorset",32y 170d,Right hand Bat,Left arm Fast medium,Bowler,England,,2022,2022,9.0,1.0,38.0,1.0,4.22,34.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,,Bowler,11.0,0.6947867298578199,
417,1.0,12.0,0.0,0.0,5.0,2.0,Jake Ball,"March 14, 1991, Mansfield, Nottinghamshire",32y 143d,Right hand Bat,Right arm Fast medium,Bowler,England,,2016,2018,15.0,0.0,87.0,0.0,5.8,49.0,11.0,2.0,2.0,0.0,2.0,5.0,0.0,0.5,Bowler,12.0,0.06896551724137932,
418,3.0,4.0,0.0,0.0,75.0,1.0,Matthew Potts,"October 29, 1998, Sunderland, Co Durham",24y 279d,Right hand Bat,Right arm Fast medium,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/1_04_Matthew_Potts.jpg/220px-1_04_Matthew_Potts.jpg,2022,2023,4.0,0.0,33.0,0.0,8.25,12.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,Bowler,13.0,0.04848484848484849,
419,552.0,588.0,45.0,11.0,86.8951724137931,29.0,Chris Woakes,"March 02, 1989, Birmingham, Warwickshire",34y 155d,Right hand Bat,Right arm Fast medium,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chris_Woakes_2022.jpg/220px-Chris_Woakes_2022.jpg,2011,2023,337.7,20.0,1812.0,64.0,5.4487499999999995,1136.0,188.0,38.0,35.0,2.0,40.0,47.0,0.0,19.03448275862069,Bowling Allrounder,1.0,49.11215394229933,
420,411.0,418.0,40.0,12.0,101.021,20.0,David Willey,"February 28, 1990, Northampton",33y 157d,Left hand Bat,Left arm Fast medium,Bowling Allrounder,England,,2015,2023,247.6,13.0,1346.0,46.0,5.2867741935483865,812.0,137.0,20.0,53.0,1.0,31.0,26.0,0.0,20.55,Bowling Allrounder,2.0,48.25413025199829,
421,318.0,330.0,20.0,17.0,93.153125,16.0,Sam Curran,"June 03, 1998, Northampton",25y 62d,Left hand Bat,Left arm Medium fast,Bowling Allrounder,England,,2018,2023,148.7,7.0,883.0,26.0,5.922,443.0,84.0,14.0,24.0,4.0,20.0,5.0,0.0,19.875,Bowling Allrounder,3.0,39.75470987419791,
422,303.0,321.0,29.0,5.0,84.88764705882352,17.0,Tom Curran,"March 12, 1995, Cape Town, Cape Province",28y 145d,Right hand Bat,Right arm Fast medium,Bowling Allrounder,England,,2017,2021,195.2,7.0,1180.0,29.0,6.696000000000001,535.0,98.0,29.0,28.0,2.0,25.0,5.0,0.0,17.823529411764707,Bowling Allrounder,4.0,37.76086857825567,
423,10.0,10.0,1.0,0.0,100.0,1.0,Luke Wood,"August 02, 1995, Sheffield, Yorkshire",28y 2d,Left hand Bat,Left arm Fast medium,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Luke_Wood.jpg/220px-Luke_Wood.jpg,2022,2022,10.0,0.0,59.0,0.0,5.9,29.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,Bowling Allrounder,5.0,32.03389830508475,
424,53.0,61.0,4.0,1.0,88.665,4.0,Liam Dawson,"March 01, 1990, Swindon, Wiltshire",33y 156d,Right hand Bat,Slow Left arm Orthodox,Bowling Allrounder,England,,2016,2022,36.0,0.0,214.0,3.0,5.7825,85.0,14.0,4.0,1.0,0.0,4.0,2.0,0.0,13.25,Bowling Allrounder,6.0,30.18408711629918,
425,68.0,76.0,4.0,1.0,77.35799999999999,5.0,Craig Overton,"April 10, 1994, Barnstaple, Devon",29y 116d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Craig_Overton.jpg/220px-Craig_Overton.jpg,2017,2022,51.2,2.0,291.0,5.0,5.8,162.0,29.0,5.0,6.0,0.0,7.0,4.0,0.0,13.6,Bowling Allrounder,7.0,27.461882758620686,
426,2.0,7.0,0.0,0.0,28.57,1.0,Rehan Ahmed,"August 13, 2004, Nottingham",18y 356d,Right hand Bat,Legbreak Googly,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/3_57_Rehan_Ahmed.jpg/220px-3_57_Rehan_Ahmed.jpg,2022,2023,10.0,0.0,62.0,1.0,6.2,21.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Bowling Allrounder,8.0,9.30325806451613,
427,1886.0,1894.0,168.0,70.0,84.57423076923077,52.0,Eoin Morgan,"September 10, 1986, Dublin",36y 328d,Left hand Bat,Right arm Medium,Middle order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Eoin_Morgan_2.jpg/220px-Eoin_Morgan_2.jpg,2006,2022,,,,,,,,,,,,87.0,0.0,36.26923076923077,Middle order Batter,1.0,698.1664999999999,
428,2605.0,2438.0,306.0,60.0,84.21467741935483,62.0,Jason Roy,"July 21, 1990, Durban, South Africa",33y 14d,Right hand Bat,,Opening Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Jason_Roy_with_the_Sydney_Sixers.jpg/220px-Jason_Roy_with_the_Sydney_Sixers.jpg,2014,2023,,,,,,,,,,,,46.0,0.0,42.016129032258064,Top order Batter,1.0,825.6807822580645,
429,2182.0,2517.0,165.0,12.0,73.764,55.0,Joe Root,"December 30, 1990, Sheffield, Yorkshire",32y 217d,Right hand Bat,"Right arm Offbreak, Legbreak",Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/HIP1146_%2832217434933%29_%28Joe_Root_cropped%29.jpg/220px-HIP1146_%2832217434933%29_%28Joe_Root_cropped%29.jpg,2012,2023,76.5,0.0,462.0,7.0,7.405789473684211,180.0,31.0,10.0,7.0,1.0,19.0,78.0,0.0,39.67272727272727,Top order Batter,2.0,694.3028545454546,
430,769.0,826.0,65.0,19.0,62.041111111111114,18.0,Dawid Malan,"September 03, 1987, Roehampton, England",35y 335d,Left hand Bat,Legbreak,Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/3_03_Malan_continues.jpg/220px-3_03_Malan_continues.jpg,2017,2023,1.9,0.0,17.0,1.0,7.02,9.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,42.72222222222222,Top order Batter,3.0,267.36716666666666,
431,562.0,606.0,63.0,12.0,73.171875,16.0,Alex Hales,"January 03, 1989, Hillingdon, Middlesex",34y 213d,Right hand Bat,Right arm Medium,Opening Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Alex_Hales_2.JPG/220px-Alex_Hales_2.JPG,2011,2022,,,,,,,,,,,,27.0,0.0,35.125,Top order Batter,4.0,206.50390625,
432,512.0,580.0,64.0,3.0,79.22111111111111,18.0,James Vince,"March 14, 1991, Cuckfield, Sussex",32y 143d,Right hand Bat,Right arm Medium,Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/James_Vince_2023.jpg/220px-James_Vince_2023.jpg,2015,2023,7.0,0.0,38.0,1.0,5.58,22.0,4.0,0.0,1.0,0.0,2.0,10.0,0.0,28.444444444444443,Top order Batter,5.0,191.28294444444444,
433,178.0,220.0,13.0,5.0,74.0,4.0,Joe Denly,"March 16, 1986, Canterbury, Kent",37y 141d,Right hand Bat,Legbreak,Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Denly2.jpg/220px-Denly2.jpg,2009,2020,17.0,0.0,101.0,1.0,6.5075,41.0,6.0,2.0,2.0,0.0,4.0,7.0,0.0,44.5,Top order Batter,6.0,94.875,
434,97.0,85.0,14.0,0.0,76.89999999999999,3.0,Zak Crawley,"February 03, 1998, Bromley, Kent",25y 182d,Right hand Bat,Right arm Offbreak,Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/1_03_Zak_Crawley_%28cropped%29.jpg/220px-1_03_Zak_Crawley_%28cropped%29.jpg,2019,2023,,,,,,,,,,,,4.0,0.0,32.333333333333336,Top order Batter,7.0,67.33166666666666,
435,86.0,87.0,8.0,4.0,57.77333333333333,3.0,Harry Brook,"February 22, 1999, Keighley, Yorkshire",24y 163d,Right hand Bat,Right arm Medium,Batter,England,,2022,2023,,,,,,,,,,,,0.0,0.0,28.666666666666668,Top order Batter,8.0,56.054,
436,23.0,42.0,1.0,0.0,40.833333333333336,3.0,Ben Duckett,"October 17, 1994, Farnborough, Kent",28y 291d,Left hand Bat,Right arm Offbreak,Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/3_31_Another_four_%28Ben_Duckett_cropped%29.jpg/220px-3_31_Another_four_%28Ben_Duckett_cropped%29.jpg,2016,2023,,,,,,,,,,,,3.0,0.0,7.666666666666667,Top order Batter,9.0,23.874999999999996,
437,2142.0,1815.0,162.0,84.0,102.06272727272727,55.0,Jos Buttler,"September 08, 1990, Taunton, Somerset",32y 330d,Right hand Bat,,Wicketkeeper Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Jos_Buttler_2017.jpg/220px-Jos_Buttler_2017.jpg,2011,2023,,,,,,,,,,,,204.0,34.0,38.945454545454545,Wicketkeeper Batter,1.0,91.59618181818182,
438,2617.0,2404.0,308.0,77.0,97.6280701754386,57.0,Jonny Bairstow,"September 26, 1989, Bradford, Yorkshire",33y 312d,Right hand Bat,Right arm Medium,Wicketkeeper Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/20150621-Jonny-Bairstow.jpg/220px-20150621-Jonny-Bairstow.jpg,2011,2023,,,,,,,,,,,,48.0,3.0,45.91228070175438,Wicketkeeper Batter,2.0,46.04929824561403,
439,460.0,366.0,67.0,4.0,118.92666666666666,12.0,Phil Salt,"August 28, 1996, Bodelwyddan, North Wales",26y 341d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/2_02_Phil_Salt.jpg/220px-2_02_Phil_Salt.jpg,2021,2023,,,,,,,,,,,,4.0,0.0,38.333333333333336,Wicketkeeper Batter,3.0,36.285333333333334,
440,61.0,76.0,3.0,1.0,80.26,1.0,Ben Foakes,"February 15, 1993, Colchester, Essex",30y 170d,Right hand Bat,,Wicketkeeper Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Ben_Foakes_Cricketer.jpg/220px-Ben_Foakes_Cricketer.jpg,2018,2023,,,,,,,,,,,,2.0,1.0,61.0,Wicketkeeper Batter,4.0,35.102000000000004,
441,454.0,505.0,46.0,6.0,79.20076923076923,13.0,Sam Billings,"June 15, 1991, Pembury, Kent",32y 50d,Right hand Bat,,Wicketkeeper Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Sam_Billings_Kent_V_Surrey_2015_at_Kia_Oval_Cricket_Ground_%2827190750944%29.jpg/220px-Sam_Billings_Kent_V_Surrey_2015_at_Kia_Oval_Cricket_Ground_%2827190750944%29.jpg,2015,2022,,,,,,,,,,,,19.0,1.0,34.92307692307692,Wicketkeeper Batter,5.0,31.31707692307692,
442,134.0,145.0,17.0,2.0,87.562,5.0,Tom Banton,"November 11, 1998, Chiltern, Buckinghamshire",24y 266d,Right hand Bat,,Wicketkeeper Batter,England,,2019,2022,,,,,,,,,,,,2.0,0.0,26.8,Wicketkeeper Batter,6.0,26.0524,
443,20.0,31.0,2.0,0.0,57.235,2.0,John Simpson,"July 13, 1988, Bury, Lancashire",35y 22d,Left hand Bat,,Wicketkeeper Batter,England,,2021,2021,,,,,,,,,,,,9.0,0.0,10.0,Wicketkeeper Batter,7.0,16.697000000000003,
